2021-03-03 23:56:56,b'RT @UROCKlive1: Walker said during his testimony that it was \xe2\x80\x9cunusual\xe2\x80\x9d that the request to have the National Guard on standby was turned do\xe2\x80\xa6'
2021-03-03 23:56:56,b'RT @BreeNewsome: FBI created an entire terrorism designation of \xe2\x80\x9cBlack Identity Extremists\xe2\x80\x9d in response to Black Lives Matter mvmt but they\xe2\x80\xa6'
2021-03-03 23:56:53,b'RT @BreeNewsome: FBI created an entire terrorism designation of \xe2\x80\x9cBlack Identity Extremists\xe2\x80\x9d in response to Black Lives Matter mvmt but they\xe2\x80\xa6'
2021-03-03 23:56:52,b'RT @BreeNewsome: FBI created an entire terrorism designation of \xe2\x80\x9cBlack Identity Extremists\xe2\x80\x9d in response to Black Lives Matter mvmt but they\xe2\x80\xa6'
2021-03-03 23:56:40,b'RT @BreeNewsome: FBI created an entire terrorism designation of \xe2\x80\x9cBlack Identity Extremists\xe2\x80\x9d in response to Black Lives Matter mvmt but they\xe2\x80\xa6'
2021-03-03 23:56:39,b'RT @BreeNewsome: FBI created an entire terrorism designation of \xe2\x80\x9cBlack Identity Extremists\xe2\x80\x9d in response to Black Lives Matter mvmt but they\xe2\x80\xa6'
2021-03-03 23:56:38,b'RT @BreeNewsome: FBI created an entire terrorism designation of \xe2\x80\x9cBlack Identity Extremists\xe2\x80\x9d in response to Black Lives Matter mvmt but they\xe2\x80\xa6'
2021-03-03 23:56:33,"b""RT @theblaze: 'Where is all that money going?' Michael Brown's father says Black Lives Matter abandoned Ferguson activists, demands $20 mil\xe2\x80\xa6"""
2021-03-03 23:56:31,b'RT @BreeNewsome: FBI created an entire terrorism designation of \xe2\x80\x9cBlack Identity Extremists\xe2\x80\x9d in response to Black Lives Matter mvmt but they\xe2\x80\xa6'
2021-03-03 23:56:27,b'RT @BreeNewsome: FBI created an entire terrorism designation of \xe2\x80\x9cBlack Identity Extremists\xe2\x80\x9d in response to Black Lives Matter mvmt but they\xe2\x80\xa6'
2021-03-03 23:56:27,b'RT @BreeNewsome: FBI created an entire terrorism designation of \xe2\x80\x9cBlack Identity Extremists\xe2\x80\x9d in response to Black Lives Matter mvmt but they\xe2\x80\xa6'
2021-03-03 23:56:25,b'RT @BreeNewsome: FBI created an entire terrorism designation of \xe2\x80\x9cBlack Identity Extremists\xe2\x80\x9d in response to Black Lives Matter mvmt but they\xe2\x80\xa6'
2021-03-03 23:56:24,b'RT @BreeNewsome: FBI created an entire terrorism designation of \xe2\x80\x9cBlack Identity Extremists\xe2\x80\x9d in response to Black Lives Matter mvmt but they\xe2\x80\xa6'
2021-03-03 23:56:23,b'RT @BreeNewsome: FBI created an entire terrorism designation of \xe2\x80\x9cBlack Identity Extremists\xe2\x80\x9d in response to Black Lives Matter mvmt but they\xe2\x80\xa6'
2021-03-03 23:56:21,b'RT @BreeNewsome: FBI created an entire terrorism designation of \xe2\x80\x9cBlack Identity Extremists\xe2\x80\x9d in response to Black Lives Matter mvmt but they\xe2\x80\xa6'
2021-03-03 23:56:21,b'RT @BreeNewsome: FBI created an entire terrorism designation of \xe2\x80\x9cBlack Identity Extremists\xe2\x80\x9d in response to Black Lives Matter mvmt but they\xe2\x80\xa6'
2021-03-03 23:56:19,b'RT @BreeNewsome: FBI created an entire terrorism designation of \xe2\x80\x9cBlack Identity Extremists\xe2\x80\x9d in response to Black Lives Matter mvmt but they\xe2\x80\xa6'
2021-03-03 23:56:18,b'RT @BreeNewsome: FBI created an entire terrorism designation of \xe2\x80\x9cBlack Identity Extremists\xe2\x80\x9d in response to Black Lives Matter mvmt but they\xe2\x80\xa6'
2021-03-03 23:56:16,b'RT @BreeNewsome: FBI created an entire terrorism designation of \xe2\x80\x9cBlack Identity Extremists\xe2\x80\x9d in response to Black Lives Matter mvmt but they\xe2\x80\xa6'
2021-03-03 23:56:09,"b'RT @srl: GA activists are ramping up pressure on corporate donors to lawmakers behind new voting restrictions. ""Despite organizing Black Hi\xe2\x80\xa6'"
2021-03-03 23:55:57,b'RT @BreeNewsome: FBI created an entire terrorism designation of \xe2\x80\x9cBlack Identity Extremists\xe2\x80\x9d in response to Black Lives Matter mvmt but they\xe2\x80\xa6'
2021-03-03 23:55:57,b'RT @common: BLACK. LIVES. MATTER.'
2021-03-03 23:55:57,b'RT @BreeNewsome: FBI created an entire terrorism designation of \xe2\x80\x9cBlack Identity Extremists\xe2\x80\x9d in response to Black Lives Matter mvmt but they\xe2\x80\xa6'
2021-03-03 23:55:53,b'RT @BreeNewsome: FBI created an entire terrorism designation of \xe2\x80\x9cBlack Identity Extremists\xe2\x80\x9d in response to Black Lives Matter mvmt but they\xe2\x80\xa6'
2021-03-03 23:55:53,b'RT @BreeNewsome: FBI created an entire terrorism designation of \xe2\x80\x9cBlack Identity Extremists\xe2\x80\x9d in response to Black Lives Matter mvmt but they\xe2\x80\xa6'
2021-03-03 23:55:53,b'RT @BreeNewsome: FBI created an entire terrorism designation of \xe2\x80\x9cBlack Identity Extremists\xe2\x80\x9d in response to Black Lives Matter mvmt but they\xe2\x80\xa6'
2021-03-03 23:55:51,"b'RT @sjjphd: \xe2\x80\x9cBut what do protests even accomplish???\xe2\x80\x9d \n\nWell saving actual lives, for one.\n\nhttps://t.co/632p3J9LmO'"
2021-03-03 23:55:48,b'RT @BreeNewsome: FBI created an entire terrorism designation of \xe2\x80\x9cBlack Identity Extremists\xe2\x80\x9d in response to Black Lives Matter mvmt but they\xe2\x80\xa6'
2021-03-03 23:55:48,b'RT @BreeNewsome: FBI created an entire terrorism designation of \xe2\x80\x9cBlack Identity Extremists\xe2\x80\x9d in response to Black Lives Matter mvmt but they\xe2\x80\xa6'
2021-03-03 23:55:45,b'RT @BreeNewsome: FBI created an entire terrorism designation of \xe2\x80\x9cBlack Identity Extremists\xe2\x80\x9d in response to Black Lives Matter mvmt but they\xe2\x80\xa6'
2021-03-03 23:55:35,b'RT @CostOfNukes: Nothing about Jan 6 was due to lack of security resources. Capitol Police with management clearly sympathetic to the Trump\xe2\x80\xa6'
2021-03-03 23:55:27,b'BLACK LIVES MATTER \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f'
2021-03-03 23:55:27,"b'RT @srl: GA activists are ramping up pressure on corporate donors to lawmakers behind new voting restrictions. ""Despite organizing Black Hi\xe2\x80\xa6'"
2021-03-03 23:55:23,b'RT @BreeNewsome: FBI created an entire terrorism designation of \xe2\x80\x9cBlack Identity Extremists\xe2\x80\x9d in response to Black Lives Matter mvmt but they\xe2\x80\xa6'
2021-03-03 23:55:22,b'RT @BreeNewsome: FBI created an entire terrorism designation of \xe2\x80\x9cBlack Identity Extremists\xe2\x80\x9d in response to Black Lives Matter mvmt but they\xe2\x80\xa6'
2021-03-03 23:55:21,b'RT @Sifill_LDF: Killings by Police Declined after Black Lives Matter Protests - Scientific American https://t.co/28D0ciXMjn'
2021-03-03 23:55:20,b'RT @KristenClarkeJD: BREAKING: We are suing the Proud Boys and their members for the racist attack on Metropolitan AME church in Washington\xe2\x80\xa6'
2021-03-03 23:55:17,b'RT @PBrit6: Black Lives Matter lol our judges are so gullible and useless . a white drunk guy urintes on a plaque at Westminster and goes t\xe2\x80\xa6'
2021-03-03 23:55:05,b'ISREAL IS A YT COUNTRY \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8fwith  YT PRIVILEGED IS SUPERIOR. OF COURSE THEY WOULD VACCINATE THEIR OWN TO SAVE THEIR\xe2\x80\xa6 https://t.co/EZt9YoXkGG'
